match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1491722,2025/26,2025-11-01,"Sky Stadium, Wellington",1,0.1,England,New Zealand,JL Smith,BM Duckett,JA Duffy,0,0,,,,,,,,,
1491722,2025/26,2025-11-01,"Sky Stadium, Wellington",1,0.2,England,New Zealand,JL Smith,BM Duckett,JA Duffy,1,0,,,,,,,,,
1491722,2025/26,2025-11-01,"Sky Stadium, Wellington",1,0.3,England,New Zealand,BM Duckett,JL Smith,JA Duffy,0,0,,,,,,,,,
1491722,2025/26,2025-11-01,"Sky Stadium, Wellington",1,0.4,England,New Zealand,BM Duckett,JL Smith,JA Duffy,0,0,,,,,,,,,
1491722,2025/26,2025-11-01,"Sky Stadium, Wellington",1,0.5,England,New Zealand,BM Duckett,JL Smith,JA Duffy,0,0,,,,,,,,,
1491722,2025/26,2025-11-01,"Sky Stadium, Wellington",1,0.6,England,New Zealand,BM Duckett,JL Smith,JA Duffy,2,0,,,,,,,,,
1491722,2025/26,2025-11-01,"Sky Stadium, Wellington",1,1.1,England,New Zealand,JL Smith,BM Duckett,ZGF Foulkes,4,0,,,,,,,,,
1491722,2025/26,2025-11-01,"Sky Stadium, Wellington",1,1.2,England,New Zealand,JL Smith,BM Duckett,ZGF Foulkes,0,0,,,,,,,,,
1491722,2025/26,2025-11-01,"Sky Stadium, Wellington",1,1.3,England,New Zealand,JL Smith,BM Duckett,ZGF Foulkes,0,0,,,,,,,,,
1491722,2025/26,2025-11-01,"Sky Stadium, Wellington",1,1.4,England,New Zealand,JL Smith,BM Duckett,ZGF Foulkes,0,0,,,,,,caught,JL Smith,,
1491722,2025/26,2025-11-01,"Sky Stadium, Wellington",1,1.5,England,New Zealand,JE Root,BM Duckett,ZGF Foulkes,0,0,,,,,,,,,
1491722,2025/26,2025-11-01,"Sky Stadium, Wellington",1,1.6,England,New Zealand,JE Root,BM Duckett,ZGF Foulkes,2,0,,,,,,,,,
1491722,2025/26,2025-11-01,"Sky Stadium, Wellington",1,2.1,England,New Zealand,BM Duckett,JE Root,JA Duffy,0,0,,,,,,,,,
1491722,2025/26,2025-11-01,"Sky Stadium, Wellington",1,2.2,England,New Zealand,BM Duckett,JE Root,JA Duffy,0,0,,,,,,,,,
1491722,2025/26,2025-11-01,"Sky Stadium, Wellington",1,2.3,England,New Zealand,BM Duckett,JE Root,JA Duffy,0,0,,,,,,,,,
1491722,2025/26,2025-11-01,"Sky Stadium, Wellington",1,2.4,England,New Zealand,BM Duckett,JE Root,JA Duffy,0,0,,,,,,,,,
1491722,2025/26,2025-11-01,"Sky Stadium, Wellington",1,2.5,England,New Zealand,BM Duckett,JE Root,JA Duffy,6,0,,,,,,,,,
1491722,2025/26,2025-11-01,"Sky Stadium, Wellington",1,2.6,England,New Zealand,BM Duckett,JE Root,JA Duffy,0,0,,,,,,,,,
